name:String,date:Date,cases:Int,cases_cumulative:Int,deaths:Int,deaths_cumulative:Int
Washington,2020-01-21,1,1,0,0
Washington,2020-01-22,0,1,0,0
Washington,2020-01-23,0,1,0,0
Washington,2020-01-24,0,1,0,0
Washington,2020-01-25,0,1,0,0
Washington,2020-01-26,0,1,0,0
Washington,2020-01-27,0,1,0,0
Washington,2020-01-28,0,1,0,0
Washington,2020-01-29,0,1,0,0
Washington,2020-01-30,0,1,0,0
Washington,2020-01-31,0,1,0,0
Washington,2020-02-01,0,1,0,0
Washington,2020-02-02,0,1,0,0
Washington,2020-02-03,0,1,0,0
Washington,2020-02-04,0,1,0,0
Washington,2020-02-05,0,1,0,0
Washington,2020-02-06,0,1,0,0
Washington,2020-02-07,0,1,0,0
Washington,2020-02-08,0,1,0,0
Washington,2020-02-09,0,1,0,0
Washington,2020-02-10,0,1,0,0
Washington,2020-02-11,0,1,0,0
Washington,2020-02-12,0,1,0,0
Washington,2020-02-13,0,1,0,0
Washington,2020-02-14,0,1,0,0
Washington,2020-02-15,0,1,0,0
Washington,2020-02-16,0,1,0,0
Washington,2020-02-17,0,1,0,0
Washington,2020-02-18,0,1,0,0
Washington,2020-02-19,0,1,0,0
Washington,2020-02-20,0,1,0,0
Washington,2020-02-21,0,1,0,0
Washington,2020-02-22,0,1,0,0
Washington,2020-02-23,0,1,0,0
Washington,2020-02-24,4,5,0,0
Washington,2020-02-25,0,5,0,0
Washington,2020-02-26,0,5,0,0
Washington,2020-02-27,0,5,0,0
Washington,2020-02-28,2,7,0,0
Washington,2020-02-29,3,10,1,1
Washington,2020-03-01,7,17,2,3
Washington,2020-03-02,6,23,3,6
Washington,2020-03-03,9,32,4,10
Washington,2020-03-04,15,47,1,11
Washington,2020-03-05,28,75,0,11
Washington,2020-03-06,11,86,1,12
Washington,2020-03-07,24,110,4,16
Washington,2020-03-08,31,141,3,19
Washington,2020-03-09,38,179,3,22
Washington,2020-03-10,100,279,2,24
Washington,2020-03-11,59,338,5,29
Washington,2020-03-12,81,419,3,32
Washington,2020-03-13,92,511,5,37
Washington,2020-03-14,98,609,3,40
Washington,2020-03-15,66,675,2,42
Washington,2020-03-16,119,794,6,48
Washington,2020-03-17,114,908,6,54
Washington,2020-03-18,118,1026,14,68
Washington,2020-03-19,202,1228,7,75
Washington,2020-03-20,176,1404,8,83
Washington,2020-03-21,251,1655,12,95
Washington,2020-03-22,189,1844,2,97
Washington,2020-03-23,257,2101,13,110
Washington,2020-03-24,368,2469,13,123
Washington,2020-03-25,116,2585,7,130
Washington,2020-03-26,623,3208,22,152
Washington,2020-03-27,562,3770,27,179
Washington,2020-03-28,541,4311,14,193
Washington,2020-03-29,586,4897,16,209
Washington,2020-03-30,283,5180,12,221
Washington,2020-03-31,113,5293,5,226
Washington,2020-04-01,296,5589,24,250
Washington,2020-04-02,997,6586,22,272
Washington,2020-04-03,381,6967,21,293
Washington,2020-04-04,532,7499,25,318
Washington,2020-04-05,486,7985,26,344
Washington,2020-04-06,400,8385,39,383
Washington,2020-04-07,298,8683,26,409
Washington,2020-04-08,415,9098,21,430
Washington,2020-04-09,511,9609,26,456
Washington,2020-04-10,279,9888,27,483
Washington,2020-04-11,339,10227,15,498
Washington,2020-04-12,187,10414,13,511
Washington,2020-04-13,133,10547,14,525
Washington,2020-04-14,164,10711,27,552
Washington,2020-04-15,95,10806,20,572
Washington,2020-04-16,374,11180,16,588
Washington,2020-04-17,299,11479,22,610
Washington,2020-04-18,371,11850,19,629
Washington,2020-04-19,14,11864,8,637
Washington,2020-04-20,391,12255,24,661
Washington,2020-04-21,155,12410,22,683
Washington,2020-04-22,196,12606,13,696
Washington,2020-04-23,375,12981,21,717
Washington,2020-04-24,216,13197,14,731
Washington,2020-04-25,368,13565,12,743
Washington,2020-04-26,179,13744,14,757
Washington,2020-04-27,214,13958,14,771
Washington,2020-04-28,207,14165,21,792
Washington,2020-04-29,325,14490,13,805
Washington,2020-04-30,324,14814,17,822
Washington,2020-05-01,320,15134,7,829
Washington,2020-05-02,249,15383,4,833
Washington,2020-05-03,560,15943,7,840
Washington,2020-05-04,104,16047,6,846
Washington,2020-05-05,187,16234,17,863
Washington,2020-05-06,639,16873,18,881
Washington,2020-05-07,314,17187,22,903
Washington,2020-05-08,290,17477,12,915
Washington,2020-05-09,152,17629,10,925
Washington,2020-05-10,152,17781,14,939
Washington,2020-05-11,391,18172,18,957
Washington,2020-05-12,210,18382,15,972
Washington,2020-05-13,110,18492,5,977
Washington,2020-05-14,369,18861,14,991
Washington,2020-05-15,270,19131,17,1008
Washington,2020-05-16,205,19336,7,1015
Washington,2020-05-17,178,19514,1,1016
Washington,2020-05-18,242,19756,4,1020
Washington,2020-05-19,232,19988,22,1042
Washington,2020-05-20,122,20110,3,1045
Washington,2020-05-21,170,20280,9,1054
Washington,2020-05-22,246,20526,7,1061
Washington,2020-05-23,214,20740,1,1062
Washington,2020-05-24,249,20989,7,1069
Washington,2020-05-25,276,21265,7,1076
Washington,2020-05-26,273,21538,15,1091
Washington,2020-05-27,287,21825,15,1106
Washington,2020-05-28,266,22091,10,1116
Washington,2020-05-29,286,22377,4,1120
Washington,2020-05-30,241,22618,6,1126
Washington,2020-05-31,196,22814,0,1126
Washington,2020-06-01,458,23272,7,1133
Washington,2020-06-02,336,23608,6,1139
Washington,2020-06-03,168,23776,6,1145
Washington,2020-06-04,223,23999,5,1150
Washington,2020-06-05,547,24546,10,1160
Washington,2020-06-06,221,24767,3,1163
Washington,2020-06-07,297,25064,0,1163
Washington,2020-06-08,529,25593,5,1168
Washington,2020-06-09,203,25796,13,1181
Washington,2020-06-10,144,25940,2,1183
Washington,2020-06-11,232,26172,15,1198
Washington,2020-06-12,404,26576,9,1207
Washington,2020-06-13,344,26920,9,1216
Washington,2020-06-14,215,27135,4,1220
Washington,2020-06-15,442,27577,3,1223
Washington,2020-06-16,372,27949,11,1234
Washington,2020-06-17,321,28270,-5,1229
Washington,2020-06-18,393,28663,17,1246
Washington,2020-06-19,382,29045,12,1258
Washington,2020-06-20,421,29466,10,1268
Washington,2020-06-21,331,29797,3,1271
Washington,2020-06-22,646,30443,6,1277
Washington,2020-06-23,335,30778,8,1285
Washington,2020-06-24,622,31400,9,1294
Washington,2020-06-25,598,31998,7,1301
Washington,2020-06-26,491,32489,4,1305
Washington,2020-06-27,542,33031,6,1311
Washington,2020-06-28,310,33341,0,1311
Washington,2020-06-29,695,34036,10,1321
Washington,2020-06-30,505,34541,12,1333
Washington,2020-07-01,717,35258,7,1340
Washington,2020-07-02,663,35921,3,1343
Washington,2020-07-03,496,36417,10,1353
Washington,2020-07-04,382,36799,2,1355
Washington,2020-07-05,669,37468,5,1360
Washington,2020-07-06,1049,38517,10,1370
Washington,2020-07-07,546,39063,15,1385
Washington,2020-07-08,598,39661,10,1395
Washington,2020-07-09,708,40369,15,1410
Washington,2020-07-10,721,41090,16,1426
Washington,2020-07-11,236,41326,0,1426
Washington,2020-07-12,855,42181,12,1438
Washington,2020-07-13,1357,43538,1,1439
Washington,2020-07-14,719,44257,26,1465
Washington,2020-07-15,747,45004,21,1486
Washington,2020-07-16,1264,46268,6,1492
Washington,2020-07-17,958,47226,6,1498
Washington,2020-07-18,663,47889,11,1509
Washington,2020-07-19,712,48601,3,1512
Washington,2020-07-20,1348,49949,9,1521
Washington,2020-07-21,797,50746,10,1531
Washington,2020-07-22,696,51442,3,1534
Washington,2020-07-23,813,52255,14,1548
Washington,2020-07-24,1023,53278,42,1590
Washington,2020-07-25,605,53883,1,1591
Washington,2020-07-26,538,54421,4,1595
Washington,2020-07-27,1126,55547,15,1610
Washington,2020-07-28,1028,56575,22,1632
Washington,2020-07-29,724,57299,10,1642
Washington,2020-07-30,800,58099,10,1652
Washington,2020-07-31,626,58725,1,1653
Washington,2020-08-01,923,59648,22,1675
Washington,2020-08-02,512,60160,4,1679
Washington,2020-08-03,851,61011,5,1684
Washington,2020-08-04,817,61828,21,1705
Washington,2020-08-05,561,62389,-1,1704
Washington,2020-08-06,667,63056,11,1715
Washington,2020-08-07,919,63975,28,1743
Washington,2020-08-08,371,64346,8,1751
Washington,2020-08-09,902,65248,22,1773
Washington,2020-08-10,977,66225,7,1780
Washington,2020-08-11,394,66619,5,1785
Washington,2020-08-12,551,67170,3,1788
Washington,2020-08-13,925,68095,34,1822
Washington,2020-08-14,486,68581,3,1825
Washington,2020-08-15,555,69136,17,1842
Washington,2020-08-16,758,69894,19,1861
Washington,2020-08-17,615,70509,8,1869
Washington,2020-08-18,523,71032,26,1895
Washington,2020-08-19,562,71594,15,1910
Washington,2020-08-20,690,72284,14,1924
Washington,2020-08-21,503,72787,13,1937
Washington,2020-08-22,566,73353,7,1944
Washington,2020-08-23,392,73745,4,1948
Washington,2020-08-24,547,74292,5,1953
Washington,2020-08-25,342,74634,9,1962
Washington,2020-08-26,573,75207,6,1968
Washington,2020-08-27,545,75752,9,1977
Washington,2020-08-28,645,76397,15,1992
Washington,2020-08-29,437,76834,0,1992
Washington,2020-08-30,288,77122,0,1992
Washington,2020-08-31,596,77718,10,2002
Washington,2020-09-01,343,78061,16,2018
Washington,2020-09-02,493,78554,7,2025
Washington,2020-09-03,566,79120,8,2033
Washington,2020-09-04,601,79721,9,2042
Washington,2020-09-05,179,79900,0,2042
Washington,2020-09-06,469,80369,1,2043
Washington,2020-09-07,116,80485,0,2043
Washington,2020-09-08,563,81048,2,2045
Washington,2020-09-09,480,81528,21,2066
Washington,2020-09-10,597,82125,7,2073
Washington,2020-09-11,465,82590,6,2079
Washington,2020-09-12,367,82957,0,2079
Washington,2020-09-13,220,83177,0,2079
Washington,2020-09-14,684,83861,16,2095
Washington,2020-09-15,361,84222,12,2107
Washington,2020-09-16,492,84714,6,2113
Washington,2020-09-17,387,85101,10,2123
Washington,2020-09-18,482,85583,7,2130
Washington,2020-09-19,303,85886,0,2130
Washington,2020-09-20,283,86169,0,2130
Washington,2020-09-21,634,86803,7,2137
Washington,2020-09-22,430,87233,26,2163
Washington,2020-09-23,809,88042,12,2175
Washington,2020-09-24,555,88597,0,2175
Washington,2020-09-25,552,89149,18,2193
Washington,2020-09-26,365,89514,3,2196
Washington,2020-09-27,308,89822,0,2196
Washington,2020-09-28,774,90596,3,2199
Washington,2020-09-29,415,91011,19,2218
Washington,2020-09-30,549,91560,4,2222
Washington,2020-10-01,606,92166,5,2227
Washington,2020-10-02,561,92727,12,2239
Washington,2020-10-03,433,93160,-1,2238
Washington,2020-10-04,367,93527,0,2238
Washington,2020-10-05,675,94202,15,2253
Washington,2020-10-06,492,94694,8,2261
Washington,2020-10-07,806,95500,13,2274
Washington,2020-10-08,727,96227,6,2280
Washington,2020-10-09,610,96837,8,2288
Washington,2020-10-10,386,97223,1,2289
Washington,2020-10-11,304,97527,0,2289
Washington,2020-10-12,738,98265,3,2292
Washington,2020-10-13,1046,99311,19,2311
Washington,2020-10-14,757,100068,8,2319
Washington,2020-10-15,770,100838,12,2331
Washington,2020-10-16,695,101533,7,2338
Washington,2020-10-17,521,102054,1,2339
Washington,2020-10-18,349,102403,0,2339
Washington,2020-10-19,920,103323,18,2357
Washington,2020-10-20,522,103845,23,2380
Washington,2020-10-21,779,104624,4,2384
Washington,2020-10-22,740,105364,5,2389
Washington,2020-10-23,825,106189,7,2396
Washington,2020-10-24,583,106772,0,2396
Washington,2020-10-25,498,107270,0,2396
Washington,2020-10-26,1123,108393,32,2428
Washington,2020-10-27,573,108966,10,2438
Washington,2020-10-28,899,109865,16,2454
Washington,2020-10-29,883,110748,9,2463
Illinois,2020-01-24,1,1,0,0
Illinois,2020-01-25,0,1,0,0
Illinois,2020-01-26,0,1,0,0
Illinois,2020-01-27,0,1,0,0
Illinois,2020-01-28,0,1,0,0
Illinois,2020-01-29,0,1,0,0
Illinois,2020-01-30,1,2,0,0
Illinois,2020-01-31,0,2,0,0
Illinois,2020-02-01,0,2,0,0
Illinois,2020-02-02,0,2,0,0
Illinois,2020-02-03,0,2,0,0
Illinois,2020-02-04,0,2,0,0
Illinois,2020-02-05,0,2,0,0
Illinois,2020-02-06,0,2,0,0
Illinois,2020-02-07,0,2,0,0
Illinois,2020-02-08,0,2,0,0
Illinois,2020-02-09,0,2,0,0
Illinois,2020-02-10,0,2,0,0
Illinois,2020-02-11,0,2,0,0
Illinois,2020-02-12,0,2,0,0
Illinois,2020-02-13,0,2,0,0
Illinois,2020-02-14,0,2,0,0
Illinois,2020-02-15,0,2,0,0
Illinois,2020-02-16,0,2,0,0
Illinois,2020-02-17,0,2,0,0
Illinois,2020-02-18,0,2,0,0
Illinois,2020-02-19,0,2,0,0
Illinois,2020-02-20,0,2,0,0
Illinois,2020-02-21,0,2,0,0
Illinois,2020-02-22,0,2,0,0
Illinois,2020-02-23,0,2,0,0
Illinois,2020-02-24,0,2,0,0
Illinois,2020-02-25,0,2,0,0
Illinois,2020-02-26,0,2,0,0
Illinois,2020-02-27,0,2,0,0
Illinois,2020-02-28,0,2,0,0
Illinois,2020-02-29,1,3,0,0
Illinois,2020-03-01,0,3,0,0
Illinois,2020-03-02,1,4,0,0
Illinois,2020-03-03,0,4,0,0
Illinois,2020-03-04,0,4,0,0
Illinois,2020-03-05,1,5,0,0
Illinois,2020-03-06,1,6,0,0
Illinois,2020-03-07,0,6,0,0
Illinois,2020-03-08,1,7,0,0
Illinois,2020-03-09,4,11,0,0
Illinois,2020-03-10,8,19,0,0
Illinois,2020-03-11,6,25,0,0
Illinois,2020-03-12,7,32,0,0
Illinois,2020-03-13,14,46,0,0
Illinois,2020-03-14,20,66,0,0
Illinois,2020-03-15,28,94,0,0
Illinois,2020-03-16,10,104,0,0
Illinois,2020-03-17,55,159,1,1
Illinois,2020-03-18,127,286,0,1
Illinois,2020-03-19,134,420,3,4
Illinois,2020-03-20,163,583,1,5
Illinois,2020-03-21,168,751,1,6
Illinois,2020-03-22,296,1047,3,9
Illinois,2020-03-23,238,1285,3,12
Illinois,2020-03-24,250,1535,4,16
Illinois,2020-03-25,339,1874,5,21
Illinois,2020-03-26,664,2538,5,26
Illinois,2020-03-27,491,3029,11,37
Illinois,2020-03-28,518,3547,13,50
Illinois,2020-03-29,1068,4615,21,71
Illinois,2020-03-30,455,5070,13,84
Illinois,2020-03-31,922,5992,23,107
Illinois,2020-04-01,986,6978,39,146
Illinois,2020-04-02,717,7695,19,165
Illinois,2020-04-03,1209,8904,47,212
Illinois,2020-04-04,1453,10357,36,248
Illinois,2020-04-05,919,11276,35,283
Illinois,2020-04-06,986,12262,26,309
Illinois,2020-04-07,1287,13549,75,384
Illinois,2020-04-08,1529,15078,80,464
Illinois,2020-04-09,1344,16422,70,534
Illinois,2020-04-10,1465,17887,73,607
Illinois,2020-04-11,1293,19180,75,682
Illinois,2020-04-12,1672,20852,45,727
Illinois,2020-04-13,1173,22025,73,800
Illinois,2020-04-14,1222,23247,78,878
Illinois,2020-04-15,1346,24593,80,958
Illinois,2020-04-16,1141,25734,123,1081
Illinois,2020-04-17,1841,27575,61,1142
Illinois,2020-04-18,1585,29160,130,1272
Illinois,2020-04-19,1197,30357,30,1302
Illinois,2020-04-20,1151,31508,57,1359
Illinois,2020-04-21,1551,33059,120,1479
Illinois,2020-04-22,2049,35108,98,1577
Illinois,2020-04-23,1827,36935,119,1696
Illinois,2020-04-24,2723,39658,108,1804
Illinois,2020-04-25,2119,41777,80,1884
Illinois,2020-04-26,2126,43903,59,1943
Illinois,2020-04-27,1980,45883,49,1992
Illinois,2020-04-28,2219,48102,140,2132
Illinois,2020-04-29,2253,50355,89,2221
Illinois,2020-04-30,2563,52918,140,2361
Illinois,2020-05-01,3137,56055,103,2464
Illinois,2020-05-02,2450,58505,112,2576
Illinois,2020-05-03,2994,61499,56,2632
Illinois,2020-05-04,2341,63840,41,2673
Illinois,2020-05-05,2049,65889,170,2843
Illinois,2020-05-06,2275,68164,134,2977
Illinois,2020-05-07,2638,70802,162,3139
Illinois,2020-05-08,2886,73688,123,3262
Illinois,2020-05-09,2320,76008,100,3362
Illinois,2020-05-10,1654,77662,64,3426
Illinois,2020-05-11,1461,79123,54,3480
Illinois,2020-05-12,4045,83168,137,3617
Illinois,2020-05-13,1706,84874,198,3815
Illinois,2020-05-14,3207,88081,130,3945
Illinois,2020-05-15,2447,90528,130,4075
Illinois,2020-05-16,2141,92669,74,4149
Illinois,2020-05-17,1691,94360,49,4198
Illinois,2020-05-18,2418,96778,59,4257
Illinois,2020-05-19,1520,98298,142,4399
Illinois,2020-05-20,2415,100713,148,4547
Illinois,2020-05-21,2282,102995,87,4634
Illinois,2020-05-22,2715,105710,106,4740
Illinois,2020-05-23,2390,108100,77,4817
Illinois,2020-05-24,2441,110541,67,4884
Illinois,2020-05-25,1707,112248,28,4912
Illinois,2020-05-26,1238,113486,48,4960
Illinois,2020-05-27,1126,114612,158,5118
Illinois,2020-05-28,1516,116128,107,5225
Illinois,2020-05-29,1666,117794,83,5308
Illinois,2020-05-30,1496,119290,60,5368
Illinois,2020-05-31,1298,120588,58,5426
Illinois,2020-06-01,1078,121666,32,5458
Illinois,2020-06-02,1578,123244,109,5567
Illinois,2020-06-03,1035,124279,98,5665
Illinois,2020-06-04,870,125149,107,5772
Illinois,2020-06-05,1168,126317,62,5834
Illinois,2020-06-06,934,127251,64,5898
Illinois,2020-06-07,819,128070,41,5939
Illinois,2020-06-08,1473,129543,203,6142
Illinois,2020-06-09,778,130321,95,6237
Illinois,2020-06-10,568,130889,65,6302
Illinois,2020-06-11,842,131731,86,6388
Illinois,2020-06-12,758,132489,81,6469
Illinois,2020-06-13,628,133117,22,6491
Illinois,2020-06-14,602,133719,21,6512
Illinois,2020-06-15,528,134247,31,6543
Illinois,2020-06-16,619,134866,65,6608
Illinois,2020-06-17,550,135416,79,6687
Illinois,2020-06-18,665,136081,50,6737
Illinois,2020-06-19,836,136917,64,6801
Illinois,2020-06-20,618,137535,45,6846
Illinois,2020-06-21,619,138154,19,6865
Illinois,2020-06-22,461,138615,24,6889
Illinois,2020-06-23,667,139282,36,6925
Illinois,2020-06-24,743,140025,61,6986
Illinois,2020-06-25,910,140935,38,7024
Illinois,2020-06-26,877,141812,35,7059
Illinois,2020-06-27,724,142536,24,7083
Illinois,2020-06-28,581,143117,15,7098
Illinois,2020-06-29,768,143885,17,7115
Illinois,2020-06-30,776,144661,21,7136
Illinois,2020-07-01,880,145541,24,7160
Illinois,2020-07-02,866,146407,37,7197
Illinois,2020-07-03,886,147293,25,7222
Illinois,2020-07-04,858,148151,12,7234
Illinois,2020-07-05,579,148730,7,7241
Illinois,2020-07-06,698,149428,9,7250
Illinois,2020-07-07,682,150110,31,7281
Illinois,2020-07-08,945,151055,34,7315
Illinois,2020-07-09,1133,152188,18,7333
Illinois,2020-07-10,1218,153406,16,7349
Illinois,2020-07-11,1124,154530,23,7372
Illinois,2020-07-12,825,155355,19,7391
Illinois,2020-07-13,933,156288,7,7398
Illinois,2020-07-14,767,157055,27,7425
Illinois,2020-07-15,1396,158451,10,7435
Illinois,2020-07-16,1225,159676,22,7457
Illinois,2020-07-17,1366,161042,11,7468
Illinois,2020-07-18,1257,162299,18,7486
Illinois,2020-07-19,985,163284,5,7491
Illinois,2020-07-20,1268,164552,9,7500
Illinois,2020-07-21,982,165534,21,7521
Illinois,2020-07-22,1608,167142,23,7544
Illinois,2020-07-23,1624,168766,19,7563
Illinois,2020-07-24,1610,170376,17,7580
Illinois,2020-07-25,1293,171669,13,7593
Illinois,2020-07-26,1410,173079,2,7595
Illinois,2020-07-27,1363,174442,24,7619
Illinois,2020-07-28,1146,175588,26,7645
Illinois,2020-07-29,1379,176967,16,7661
Illinois,2020-07-30,1865,178832,16,7677
Illinois,2020-07-31,1869,180701,26,7703
Illinois,2020-08-01,1531,182232,4,7707
Illinois,2020-08-02,1482,183714,11,7718
Illinois,2020-08-03,1524,185238,10,7728
Illinois,2020-08-04,1360,186598,19,7747
Illinois,2020-08-05,1876,188474,29,7776
Illinois,2020-08-06,1991,190465,20,7796
Illinois,2020-08-07,2017,192482,37,7833
Illinois,2020-08-08,2049,194531,13,7846
Illinois,2020-08-09,1366,195897,6,7852
Illinois,2020-08-10,1429,197326,2,7854
Illinois,2020-08-11,1593,198919,25,7879
Illinois,2020-08-12,1729,200648,28,7907
Illinois,2020-08-13,1929,202577,27,7934
Illinois,2020-08-14,2250,204827,19,7953
Illinois,2020-08-15,1678,206505,6,7959
Illinois,2020-08-16,1563,208068,14,7973
Illinois,2020-08-17,1874,209942,17,7990
Illinois,2020-08-18,1864,211806,27,8017
Illinois,2020-08-19,2082,213888,20,8037
Illinois,2020-08-20,2001,215889,27,8064
Illinois,2020-08-21,2222,218111,22,8086
Illinois,2020-08-22,2348,220459,21,8107
Illinois,2020-08-23,1833,222292,7,8114
Illinois,2020-08-24,1764,224056,9,8123
Illinois,2020-08-25,1756,225812,32,8155
Illinois,2020-08-26,2060,227872,31,8186
Illinois,2020-08-27,1726,229598,20,8206
Illinois,2020-08-28,2454,232052,23,8229
Illinois,2020-08-29,1754,233806,7,8236
Illinois,2020-08-30,1973,235779,12,8248
Illinois,2020-08-31,1903,237682,10,8258
Illinois,2020-09-01,1433,239115,41,8299
Illinois,2020-09-02,2167,241282,23,8322
Illinois,2020-09-03,1433,242715,25,8347
Illinois,2020-09-04,5538,248253,39,8386
Illinois,2020-09-05,2629,250882,19,8405
Illinois,2020-09-06,1424,252306,4,8409
Illinois,2020-09-07,1343,253649,8,8417
Illinois,2020-09-08,1580,255229,14,8431
Illinois,2020-09-09,1385,256614,26,8457
Illinois,2020-09-10,1959,258573,23,8480
Illinois,2020-09-11,2376,260949,42,8522
Illinois,2020-09-12,2008,262957,24,8546
Illinois,2020-09-13,1383,264340,16,8562
Illinois,2020-09-14,1529,265869,9,8571
Illinois,2020-09-15,1511,267380,18,8589
Illinois,2020-09-16,1902,269282,33,8622
Illinois,2020-09-17,2088,271370,21,8643
Illinois,2020-09-18,2226,273596,23,8666
Illinois,2020-09-19,2461,276057,22,8688
Illinois,2020-09-20,1316,277373,12,8700
Illinois,2020-09-21,1659,279032,17,8717
Illinois,2020-09-22,1479,280511,24,8741
Illinois,2020-09-23,1820,282331,21,8762
Illinois,2020-09-24,2289,284620,31,8793
Illinois,2020-09-25,2755,287375,33,8826
Illinois,2020-09-26,2308,289683,21,8847
Illinois,2020-09-27,1588,291271,12,8859
Illinois,2020-09-28,1898,293169,18,8877
Illinois,2020-09-29,1504,294673,24,8901
Illinois,2020-09-30,2262,296935,34,8935
Illinois,2020-10-01,2176,299111,21,8956
Illinois,2020-10-02,2429,301540,51,9007
Illinois,2020-10-03,2267,303807,26,9033
Illinois,2020-10-04,1411,305218,17,9050
Illinois,2020-10-05,2210,307428,21,9071
Illinois,2020-10-06,1562,308990,29,9100
Illinois,2020-10-07,2624,311614,38,9138
Illinois,2020-10-08,3111,314725,35,9173
Illinois,2020-10-09,2776,317501,34,9207
Illinois,2020-10-10,2782,320283,28,9235
Illinois,2020-10-11,2702,322985,10,9245
Illinois,2020-10-12,2770,325755,13,9258
Illinois,2020-10-13,3405,329160,30,9288
Illinois,2020-10-14,2964,332124,47,9335
Illinois,2020-10-15,4087,336211,57,9392
Illinois,2020-10-16,5008,341219,55,9447
Illinois,2020-10-17,3568,344787,27,9474
Illinois,2020-10-18,4083,348870,17,9491
Illinois,2020-10-19,3579,352449,29,9520
Illinois,2020-10-20,3702,356151,42,9562
Illinois,2020-10-21,4009,360160,60,9622
Illinois,2020-10-22,4960,365120,41,9663
Illinois,2020-10-23,5014,370134,41,9704
Illinois,2020-10-24,5900,376034,61,9765
Illinois,2020-10-25,4031,380065,23,9788
Illinois,2020-10-26,5019,385084,23,9811
Illinois,2020-10-27,4004,389088,49,9860
Illinois,2020-10-28,6116,395204,52,9912
Illinois,2020-10-29,6418,401622,51,9963
California,2020-01-25,1,1,0,0
California,2020-01-26,1,2,0,0
California,2020-01-27,0,2,0,0
California,2020-01-28,0,2,0,0
California,2020-01-29,0,2,0,0
California,2020-01-30,0,2,0,0
California,2020-01-31,1,3,0,0
California,2020-02-01,0,3,0,0
California,2020-02-02,3,6,0,0
California,2020-02-03,0,6,0,0
California,2020-02-04,0,6,0,0
California,2020-02-05,0,6,0,0
California,2020-02-06,0,6,0,0
California,2020-02-07,0,6,0,0
California,2020-02-08,0,6,0,0
California,2020-02-09,0,6,0,0
California,2020-02-10,1,7,0,0
California,2020-02-11,0,7,0,0
California,2020-02-12,0,7,0,0
California,2020-02-13,0,7,0,0
California,2020-02-14,0,7,0,0
California,2020-02-15,0,7,0,0
California,2020-02-16,0,7,0,0
California,2020-02-17,0,7,0,0
California,2020-02-18,0,7,0,0
California,2020-02-19,0,7,0,0
California,2020-02-20,1,8,0,0
California,2020-02-21,1,9,0,0
California,2020-02-22,0,9,0,0
California,2020-02-23,0,9,0,0
California,2020-02-24,2,11,0,0
California,2020-02-25,0,11,0,0
California,2020-02-26,15,26,0,0
California,2020-02-27,0,26,0,0
California,2020-02-28,1,27,0,0
California,2020-02-29,1,28,0,0
California,2020-03-01,5,33,0,0
California,2020-03-02,5,38,0,0
California,2020-03-03,7,45,0,0
California,2020-03-04,10,55,1,1
California,2020-03-05,12,67,0,1
California,2020-03-06,14,81,0,1
California,2020-03-07,19,100,0,1
California,2020-03-08,12,112,0,1
California,2020-03-09,60,172,1,2
California,2020-03-10,7,179,1,3
California,2020-03-11,23,202,1,4
California,2020-03-12,50,252,0,4
California,2020-03-13,68,320,1,5
California,2020-03-14,61,381,0,5
California,2020-03-15,97,478,1,6
California,2020-03-16,110,588,5,11
California,2020-03-17,144,732,3,14
California,2020-03-18,161,893,3,17
California,2020-03-19,174,1067,2,19
California,2020-03-20,216,1283,5,24
California,2020-03-21,261,1544,4,28
California,2020-03-22,307,1851,7,35
California,2020-03-23,389,2240,4,39
California,2020-03-24,404,2644,13,52
California,2020-03-25,539,3183,16,68
California,2020-03-26,877,4060,15,83
California,2020-03-27,855,4915,21,104
California,2020-03-28,651,5566,18,122
California,2020-03-29,755,6321,10,132
California,2020-03-30,1100,7421,15,147
California,2020-03-31,1162,8583,37,184
California,2020-04-01,1274,9857,28,212
California,2020-04-02,1333,11190,35,247
California,2020-04-03,1379,12569,35,282
California,2020-04-04,1227,13796,41,323
California,2020-04-05,1406,15202,28,351
California,2020-04-06,1159,16361,35,386
California,2020-04-07,1179,17540,61,447
California,2020-04-08,1503,19043,59,506
California,2020-04-09,1148,20191,42,548
California,2020-04-10,1175,21366,46,594
California,2020-04-11,1055,22421,38,632
California,2020-04-12,902,23323,44,676
California,2020-04-13,1011,24334,49,725
California,2020-04-14,1424,25758,53,778
California,2020-04-15,1349,27107,107,885
California,2020-04-16,1035,28142,86,971
California,2020-04-17,1256,29398,79,1050
California,2020-04-18,1431,30829,96,1146
California,2020-04-19,715,31544,30,1176
California,2020-04-20,2318,33862,47,1223
California,2020-04-21,1982,35844,93,1316
California,2020-04-22,1729,37573,109,1425
California,2020-04-23,1961,39534,123,1548
California,2020-04-24,1834,41368,71,1619
California,2020-04-25,1222,42590,73,1692
California,2020-04-26,1101,43691,24,1716
California,2020-04-27,1517,45208,84,1800
California,2020-04-28,1362,46570,84,1884
California,2020-04-29,2334,48904,77,1961
California,2020-04-30,1566,50470,96,2057
California,2020-05-01,1848,52318,90,2147
California,2020-05-02,1435,53753,66,2213
California,2020-05-03,1319,55072,22,2235
California,2020-05-04,1261,56333,62,2297
California,2020-05-05,2515,58848,89,2386
California,2020-05-06,1939,60787,92,2478
California,2020-05-07,1694,62481,83,2561
California,2020-05-08,2135,64616,89,2650
California,2020-05-09,2208,66824,82,2732
California,2020-05-10,1227,68051,37,2769
California,2020-05-11,1463,69514,51,2820
California,2020-05-12,1636,71150,82,2902
